Category,Price,Rating,Stock,Discount
C,4537.0,3.914489537,In Stock,1.0
C,8642.0,3.082060052,Out of Stock,2.0
A,5374.0,3.082060052,In Stock,29.0
C,6550.0,3.48406882,In Stock,16.0
C,2167.0,4.536215766,Out of Stock,34.0
C,588.0,4.296048743,Out of Stock,36.0
D,1230.0,3.082060052,In Stock,27.0
C,4996.5,3.32851715,Out of Stock,20.0
D,9254.0,3.950844613,Out of Stock,6.0
D,6858.0,1.351562959,In Stock,39.0
A,3275.0,4.220466086,In Stock,44.0
A,7967.0,2.692083783,In Stock,48.0
C,3513.0,3.082060052,In Stock,26.0
B,2242.0,3.082060052,In Stock,27.0
B,9381.0,3.082060052,Out of Stock,7.0
C,769.0,3.082060052,In Stock,35.0
A,153.0,4.507532756,In Stock,8.0
A,3947.0,1.332706505,In Stock,38.0
C,805.0,3.082060052,Out of Stock,29.0
C,3387.0,4.130383274,In Stock,44.0
C,7499.0,3.516372466,In Stock,41.0
C,1549.0,4.920106008,Out of Stock,49.0
A,5832.0,3.082060052,Out of Stock,25.0
C,6118.0,3.641199283,Out of Stock,45.0
C,8208.0,3.082060052,Out of Stock,24.0
C,7806.0,3.177707026,In Stock,46.0
C,5377.0,3.082060052,In Stock,37.0
C,3830.0,4.962053876,In Stock,18.0
D,4996.5,2.264254027,Out of Stock,14.0
D,2538.0,3.351180438,In Stock,30.0
A,2047.0,3.082060052,In Stock,37.0
C,3325.0,3.082060052,In Stock,41.0
C,4996.5,2.201769003,In Stock,31.0
C,4604.0,3.082060052,In Stock,25.0
A,4124.0,3.082060052,In Stock,15.0
D,8094.0,1.32658233,In Stock,22.0
C,3492.0,3.082060052,In Stock,32.0
C,8083.0,2.385586145,In Stock,46.0
C,3668.0,3.082060052,Out of Stock,20.0
A,5440.0,3.082060052,In Stock,25.0
A,1516.0,3.065365955,Out of Stock,26.0
C,7292.0,1.956199614,Out of Stock,38.0
C,7893.0,4.347595138,In Stock,4.0
C,4899.0,3.082060052,Out of Stock,2.0
C,4610.0,3.082060052,In Stock,16.0
C,6583.0,3.082060052,Out of Stock,19.0
C,2697.0,3.082060052,Out of Stock,6.0
B,1230.0,3.082060052,In Stock,45.0
C,8440.0,3.082060052,Out of Stock,48.0
A,6458.0,3.082060052,In Stock,11.0
C,131.0,1.51323162,Out of Stock,34.0
C,6890.0,1.100953192,In Stock,32.0
C,9386.0,3.082060052,In Stock,27.0
D,1659.0,3.425400577,In Stock,25.0
C,4235.0,3.082060052,Out of Stock,8.0
C,3511.0,3.082060052,In Stock,39.0
B,9217.0,3.082060052,In Stock,25.0
A,786.0,4.453296498,Out of Stock,3.0
D,583.0,3.082060052,In Stock,18.0
C,6559.0,3.380128895,Out of Stock,21.0
C,1484.0,1.054677221,In Stock,25.0
C,531.0,3.082060052,In Stock,6.0
C,9994.0,3.082060052,In Stock,4.0
C,4996.5,3.082060052,Out of Stock,35.0
C,4555.0,3.082060052,In Stock,47.0
C,5448.0,2.501946512,In Stock,25.0
C,698.0,1.000366202,In Stock,39.0
C,7319.0,4.68880807,In Stock,2.0
A,1883.0,3.457393429,Out of Stock,3.0
C,9325.0,3.912300255,In Stock,19.0
C,2922.0,3.082060052,In Stock,27.0
C,9054.0,3.082060052,Out of Stock,28.0
C,1088.0,3.082060052,In Stock,27.0
C,1407.0,3.082060052,Out of Stock,7.0
C,4784.0,1.5226825,In Stock,48.0
C,4739.0,4.708687629,In Stock,44.0
D,9313.0,2.957391034,In Stock,34.0
C,1305.0,3.082060052,In Stock,34.0
C,4996.5,3.082060052,In Stock,15.0
C,965.0,1.200632672,In Stock,28.0
C,9858.0,3.082060052,In Stock,4.0
A,1988.0,3.082060052,In Stock,25.0
C,6519.0,3.082060052,In Stock,20.0
B,4996.5,2.995165679,In Stock,36.0
B,4466.0,2.604844109,In Stock,17.0
A,8361.0,3.082060052,In Stock,25.0
C,4375.0,2.848049383,In Stock,28.0
C,8397.0,3.082060052,In Stock,49.0
C,1574.0,3.082060052,Out of Stock,13.0
C,5779.0,1.038637328,In Stock,30.0
C,3980.0,2.702055263,In Stock,6.0
C,6600.0,3.082060052,In Stock,27.0
C,3292.0,3.082060052,In Stock,45.0
C,9365.0,3.082060052,In Stock,10.0
D,6906.0,2.127734818,In Stock,7.0
C,3582.0,4.279993004,Out of Stock,22.0
A,801.0,1.458240734,In Stock,36.0
C,8853.0,3.082060052,In Stock,41.0
C,7370.0,3.082060052,In Stock,21.0
C,1751.0,1.222869787,In Stock,34.0
C,1125.0,2.84810954,In Stock,40.0
D,4879.0,3.082060052,In Stock,25.0
C,3533.0,3.082060052,In Stock,30.0
D,4078.0,3.082060052,In Stock,23.0
C,5176.0,4.094455392,Out of Stock,40.0
C,594.0,4.612715087,In Stock,41.0
C,8748.0,3.082060052,In Stock,45.0
C,9696.0,4.368413918,In Stock,7.0
B,2281.0,3.942969009,Out of Stock,40.0
C,7626.0,3.082060052,Out of Stock,25.0
C,9615.0,2.845403295,In Stock,41.0
C,1632.0,3.082060052,Out of Stock,39.0
C,2994.0,2.595914847,Out of Stock,15.0
C,7912.0,3.622569462,Out of Stock,25.0
C,501.0,3.082060052,Out of Stock,27.0
C,8055.0,2.693083658,In Stock,47.0
C,1548.0,3.082060052,In Stock,30.0
C,1832.0,3.082060052,In Stock,21.0
D,7705.0,3.082060052,Out of Stock,10.0
C,4996.5,2.892531517,In Stock,34.0
C,5136.0,3.338633493,In Stock,21.0
D,7587.0,2.849221144,In Stock,33.0
C,4996.5,3.082060052,In Stock,37.0
D,1666.0,1.231420622,Out of Stock,22.0
D,8140.0,2.238667588,In Stock,31.0
C,7350.0,1.241495987,In Stock,25.0
C,9997.0,3.678127909,Out of Stock,44.0
C,1606.0,3.082060052,In Stock,35.0
C,7582.0,2.301720913,Out of Stock,34.0
B,6219.0,3.082060052,Out of Stock,3.0
C,9824.0,3.082060052,Out of Stock,12.0
A,5925.0,3.380819688,In Stock,43.0
D,3479.0,1.801024972,In Stock,39.0
B,4517.0,2.223675516,In Stock,43.0
C,4032.0,3.082060052,In Stock,9.0
C,7509.0,1.809945736,In Stock,2.0
B,1160.0,3.362909052,Out of Stock,33.0
C,3939.0,3.082060052,In Stock,19.0
C,6090.0,3.082060052,In Stock,20.0
C,284.0,4.852188046,In Stock,33.0
C,3679.0,2.005126751,In Stock,25.0
C,8540.0,2.372887159,In Stock,34.0
C,9200.0,2.975865771,In Stock,36.0
B,3858.0,3.082060052,In Stock,5.0
C,7421.0,3.082060052,Out of Stock,25.0
C,4355.0,1.410058884,Out of Stock,28.0
C,4264.0,1.595434822,Out of Stock,2.0
C,2461.0,3.082060052,Out of Stock,30.0
C,4996.5,4.046168596,In Stock,32.0
C,8355.0,3.082060052,In Stock,33.0
C,442.0,4.035409477,In Stock,4.0
C,1541.0,3.082060052,In Stock,4.0
D,1991.0,3.082060052,In Stock,48.0
C,8502.0,3.082060052,Out of Stock,1.0
D,4755.0,1.507043994,Out of Stock,25.0
C,9515.0,3.082060052,Out of Stock,20.0
B,6835.0,3.977712863,In Stock,24.0
C,5455.0,2.10595801,In Stock,15.0
C,9713.0,3.082060052,Out of Stock,7.0
D,119.0,4.179211665,In Stock,0.0
C,6973.0,2.081943799,In Stock,39.0
A,4996.5,3.082060052,Out of Stock,42.0
D,8350.0,3.082060052,In Stock,36.0
B,4680.0,3.600736412,In Stock,10.0
B,6956.0,3.082060052,In Stock,9.0
C,243.0,2.175783875,In Stock,6.0
C,1455.0,3.082060052,Out of Stock,9.0
C,6920.0,3.498634716,In Stock,21.0
C,6383.0,1.714502466,Out of Stock,17.0
C,8544.0,3.082060052,In Stock,25.0
B,9588.0,3.082060052,In Stock,26.0
D,9870.0,4.806402982,In Stock,16.0
C,6077.0,4.112006658,In Stock,36.0
D,7204.0,3.082060052,Out of Stock,47.0
C,4540.0,3.082060052,Out of Stock,43.0
C,9512.0,1.576928472,In Stock,1.0
B,1269.0,3.082060052,In Stock,48.0
C,7228.0,3.082060052,Out of Stock,13.0
C,8189.0,3.411848157,In Stock,45.0
C,8956.0,3.082060052,Out of Stock,28.0
C,1358.0,3.082060052,Out of Stock,47.0
C,1726.0,1.642240023,Out of Stock,13.0
C,7272.0,2.70090685,Out of Stock,37.0
C,1551.0,3.181128305,Out of Stock,24.0
B,8761.0,1.172397692,Out of Stock,10.0
C,3360.0,3.335068166,Out of Stock,25.0
B,6369.0,1.632623012,In Stock,45.0
C,1086.0,3.033006959,Out of Stock,12.0
D,5410.0,2.508191325,In Stock,44.0
B,9435.0,3.082060052,Out of Stock,28.0
C,1383.0,3.082060052,Out of Stock,33.0
A,7850.0,4.088746886,In Stock,44.0
C,6458.0,4.372465124,Out of Stock,42.0
C,2482.0,3.082060052,In Stock,27.0
C,7610.0,3.454299926,Out of Stock,18.0
C,4631.0,3.082060052,In Stock,27.0
C,4182.0,3.60063252,In Stock,17.0
C,4609.0,2.207232284,In Stock,37.0
C,6278.0,1.931394705,In Stock,39.0
C,3840.0,4.577775186,Out of Stock,25.0
C,781.0,3.993335065,In Stock,14.0
B,3641.0,3.723660802,In Stock,31.0
C,6500.0,3.783268324,In Stock,10.0
B,6014.0,2.740670958,In Stock,7.0
C,428.0,3.63592821,In Stock,12.0
C,8425.0,2.906806363,In Stock,9.0
C,5710.0,1.583529639,In Stock,49.0
C,8988.0,3.082060052,Out of Stock,13.0
C,8534.0,3.082060052,In Stock,15.0
C,4996.5,3.082060052,In Stock,1.0
C,6998.0,2.148496925,In Stock,25.0
C,232.0,3.082060052,In Stock,28.0
D,2753.0,3.777572243,In Stock,14.0
C,3214.0,1.010801652,In Stock,42.0
D,1818.0,3.082060052,Out of Stock,23.0
C,5687.0,4.22082012,In Stock,47.0
C,7454.0,3.082060052,In Stock,35.0
C,3212.0,1.091064274,In Stock,0.0
A,4124.0,3.082060052,Out of Stock,9.0
B,5082.0,3.884452553,In Stock,38.0
C,2245.0,1.582233823,In Stock,25.0
C,4996.5,3.082060052,Out of Stock,16.0
C,4911.0,3.618811232,In Stock,33.0
C,3148.0,3.082060052,In Stock,21.0
C,8462.0,4.556571664,In Stock,3.0
B,5694.0,4.794151328,Out of Stock,47.0
C,2773.0,1.455846431,Out of Stock,25.0
D,1392.0,3.082060052,In Stock,19.0
C,4996.5,3.082060052,Out of Stock,26.0
C,3555.0,3.082060052,In Stock,25.0
C,1567.0,3.082060052,In Stock,18.0
C,5245.0,3.082060052,In Stock,22.0
C,6972.0,4.139585644,In Stock,14.0
C,4001.0,3.082060052,Out of Stock,21.0
C,4087.0,3.082060052,In Stock,4.0
C,6382.0,3.082060052,In Stock,25.0
C,8198.0,2.676582155,In Stock,0.0
C,4996.5,3.082060052,Out of Stock,5.0
C,1864.0,3.082060052,Out of Stock,38.0
C,3961.0,3.323655916,Out of Stock,17.0
C,4316.0,3.082060052,In Stock,26.0
C,7081.0,2.402888252,In Stock,14.0
C,9215.0,3.204453135,Out of Stock,8.0
C,5398.0,3.082060052,In Stock,29.0
C,1976.0,3.783491185,In Stock,10.0
D,2408.0,3.032031231,Out of Stock,23.0
D,5256.0,3.082060052,Out of Stock,27.0
C,4996.5,3.082060052,Out of Stock,45.0
A,401.0,3.082060052,In Stock,17.0
C,9240.0,3.082060052,In Stock,24.0
C,1802.0,3.082060052,In Stock,42.0
C,8910.0,4.211192726,Out of Stock,40.0
B,9164.0,4.52591984,In Stock,2.0
C,2162.0,2.271020594,In Stock,38.0
B,2001.0,3.082060052,In Stock,25.0
D,552.0,3.703676824,In Stock,14.0
C,2412.0,2.124738196,Out of Stock,25.0
C,6894.0,3.647539497,In Stock,12.0
B,3408.0,3.082060052,Out of Stock,34.0
C,8331.0,1.369866623,In Stock,8.0
C,5587.0,2.374129158,In Stock,7.0
A,5662.0,4.037608459,Out of Stock,25.0
C,3851.0,2.352797387,In Stock,16.0
C,7642.0,3.082060052,In Stock,0.0
D,4973.0,4.290175773,In Stock,25.0
A,1285.0,3.318983323,In Stock,43.0
C,3829.0,3.082060052,In Stock,25.0
C,3426.0,2.927837034,In Stock,0.0
C,3606.0,3.082060052,Out of Stock,25.0
C,5359.0,4.364568268,In Stock,42.0
C,4996.5,3.182308975,Out of Stock,12.0
C,2792.0,3.082060052,Out of Stock,13.0
C,7344.0,3.994355353,In Stock,39.0
C,3638.0,3.082060052,In Stock,25.0
D,1487.0,3.082060052,In Stock,11.0
B,6581.0,3.082060052,In Stock,11.0
C,2516.0,3.082060052,In Stock,9.0
D,6665.0,3.082060052,In Stock,24.0
C,9620.0,3.082060052,In Stock,2.0
C,580.0,3.082060052,In Stock,38.0
C,1838.0,3.238279292,Out of Stock,48.0
D,1062.0,3.082060052,In Stock,40.0
C,7524.0,3.082060052,Out of Stock,13.0
B,2743.0,3.082060052,Out of Stock,6.0
C,8570.0,1.931346789,In Stock,33.0
C,4883.0,3.082060052,In Stock,9.0
A,3539.0,3.082060052,In Stock,41.0
C,1409.0,3.082060052,In Stock,13.0
C,9160.0,1.586042717,In Stock,32.0
C,3238.0,3.082060052,In Stock,25.0
B,9041.0,4.71858108,Out of Stock,42.0
C,1315.0,2.186905606,Out of Stock,7.0
C,4360.0,1.356742976,Out of Stock,28.0
C,165.0,2.379961258,Out of Stock,25.0
B,7475.0,1.385387499,Out of Stock,44.0
C,7392.0,2.595956086,In Stock,40.0
C,4467.0,4.599117204,In Stock,48.0
C,377.0,3.082060052,In Stock,27.0
B,2134.0,3.116371447,Out of Stock,0.0
C,6150.0,2.213504459,In Stock,3.0
C,5380.0,1.430958396,In Stock,10.0
C,5532.0,2.811304892,In Stock,33.0
C,7953.0,2.730075164,Out of Stock,49.0
C,9044.0,3.082060052,In Stock,42.0
C,455.0,3.796300758,In Stock,21.0
A,6696.0,4.013771784,In Stock,5.0
C,5120.0,3.654858545,In Stock,5.0
C,3587.0,4.536298375,In Stock,9.0
C,7622.0,3.082060052,In Stock,45.0
C,1044.0,3.082060052,In Stock,49.0
C,7669.0,2.95992676,Out of Stock,30.0
A,4253.0,4.804198444,In Stock,20.0
A,8208.0,2.057763171,Out of Stock,25.0
D,2581.0,3.082060052,In Stock,34.0
C,5096.0,3.262752044,Out of Stock,36.0
C,3339.0,4.36829282,Out of Stock,9.0
C,2733.0,1.192614575,In Stock,5.0
C,6929.0,1.357336737,In Stock,43.0
C,2842.0,3.082060052,Out of Stock,44.0
C,2672.0,2.458226483,Out of Stock,43.0
C,8351.0,3.082060052,In Stock,23.0
C,3539.0,4.752877453,Out of Stock,11.0
B,8442.0,3.082060052,In Stock,1.0
C,7097.0,2.776603235,Out of Stock,49.0
C,2954.0,3.082060052,In Stock,1.0
C,582.0,4.42927394,Out of Stock,34.0
C,6985.0,2.370203776,Out of Stock,5.0
D,3496.0,3.372831658,In Stock,23.0
C,9728.0,3.082060052,Out of Stock,40.0
C,9636.0,3.082060052,In Stock,30.0
C,2025.0,1.686749081,In Stock,1.0
C,6339.0,4.250495609,Out of Stock,19.0
C,8158.0,1.670963489,In Stock,9.0
C,4996.5,1.182946634,Out of Stock,49.0
C,7734.0,4.627822986,Out of Stock,23.0
C,6791.0,1.921698704,In Stock,46.0
C,5205.0,3.082060052,In Stock,37.0
C,6045.0,3.082060052,In Stock,42.0
A,2156.0,3.082060052,Out of Stock,36.0
C,4052.0,3.082060052,Out of Stock,0.0
C,472.0,2.454042511,Out of Stock,25.0
C,1297.0,3.082060052,In Stock,8.0
C,9669.0,4.278285409,In Stock,8.0
C,4205.0,3.082060052,Out of Stock,24.0
C,1611.0,3.082060052,In Stock,9.0
C,3580.0,3.581796967,In Stock,45.0
C,8582.0,2.897529266,Out of Stock,19.0
C,8226.0,3.082060052,In Stock,31.0
C,6212.0,1.888878006,In Stock,20.0
C,5198.0,2.196846365,In Stock,25.0
C,370.0,3.652315048,In Stock,19.0
A,3710.0,3.082060052,In Stock,16.0
D,5389.0,3.082060052,In Stock,25.0
D,6016.0,4.534167323,In Stock,46.0
C,4790.0,3.082060052,In Stock,37.0
C,3340.0,3.082060052,In Stock,21.0
D,1963.0,1.012380034,In Stock,8.0
C,2028.0,3.082060052,Out of Stock,38.0
D,9613.0,3.082060052,In Stock,33.0
C,5756.0,2.133831431,In Stock,35.0
C,4456.0,1.343250876,Out of Stock,31.0
C,3194.0,1.695714721,Out of Stock,45.0
D,4558.0,3.082060052,Out of Stock,41.0
C,8507.0,2.200805558,In Stock,28.0
C,5641.0,3.082060052,Out of Stock,47.0
C,7273.0,3.082060052,In Stock,25.0
B,9134.0,3.082060052,Out of Stock,23.0
C,4183.0,3.819718013,In Stock,40.0
D,3285.0,3.572289225,In Stock,15.0
C,1619.0,2.800301294,Out of Stock,33.0
C,7423.0,3.855835223,Out of Stock,28.0
D,7368.0,3.082060052,In Stock,25.0
C,8173.0,3.082060052,In Stock,25.0
C,2646.0,3.082060052,In Stock,15.0
D,761.0,3.438555567,In Stock,40.0
A,177.0,3.082060052,In Stock,25.0
C,7136.0,3.082060052,Out of Stock,12.0
C,5608.0,1.563891387,Out of Stock,25.0
C,4045.0,2.865941678,In Stock,20.0
C,9027.0,3.082060052,Out of Stock,28.0
C,6895.0,3.741161527,Out of Stock,7.0
C,6713.0,4.734437404,In Stock,13.0
C,7194.0,1.999676653,Out of Stock,20.0
A,2204.0,3.082060052,In Stock,18.0
D,2159.0,3.808132854,Out of Stock,17.0
A,3594.0,4.222645359,In Stock,3.0
A,1601.0,3.082060052,Out of Stock,13.0
C,9907.0,3.082060052,Out of Stock,25.0
C,628.0,4.216726918,Out of Stock,36.0
D,3259.0,2.392976277,Out of Stock,32.0
C,2013.0,3.082060052,In Stock,37.0
C,6899.0,2.342076797,In Stock,10.0
A,7037.0,3.082060052,In Stock,45.0
C,3990.0,1.947130844,Out of Stock,23.0
C,5993.0,1.451310706,In Stock,11.0
C,3202.0,3.082060052,In Stock,30.0
C,2471.0,3.082060052,Out of Stock,41.0
C,6662.0,2.181852873,In Stock,33.0
A,3057.0,4.076127733,In Stock,12.0
C,9524.0,4.145427582,Out of Stock,9.0
C,7061.0,1.839235318,In Stock,18.0
C,9721.0,3.835131888,In Stock,45.0
B,7472.0,3.578031498,In Stock,42.0
C,1104.0,4.785500296,In Stock,6.0
C,9694.0,3.082060052,In Stock,7.0
C,4059.0,3.082060052,Out of Stock,14.0
D,2158.0,3.082060052,In Stock,44.0
C,9575.0,4.054977458,In Stock,40.0
C,1882.0,1.28369093,Out of Stock,47.0
A,782.0,1.021706193,In Stock,25.0
C,6142.0,2.845211177,In Stock,10.0
C,3283.0,3.327648852,In Stock,18.0
C,4299.0,3.082060052,In Stock,7.0
C,4996.5,3.082060052,In Stock,9.0
A,3134.0,3.082060052,Out of Stock,23.0
A,8204.0,3.082060052,In Stock,6.0
D,3612.0,3.805960021,In Stock,25.0
C,716.0,3.082060052,In Stock,27.0
D,7059.0,4.651043024,Out of Stock,49.0
B,2720.0,3.082060052,In Stock,22.0
A,6758.0,3.082060052,Out of Stock,13.0
C,1574.0,3.082060052,In Stock,22.0
A,9709.0,4.773004112,In Stock,26.0
C,1248.0,2.508494358,Out of Stock,0.0
D,5008.0,2.041752599,Out of Stock,17.0
C,8252.0,1.618893964,In Stock,45.0
C,7164.0,4.279476245,In Stock,20.0
C,3272.0,3.414002961,In Stock,21.0
C,7083.0,3.530193445,In Stock,33.0
C,6897.0,1.57405916,In Stock,6.0
C,9486.0,2.028175152,In Stock,16.0
C,7198.0,3.082060052,In Stock,39.0
C,4676.0,3.784556501,In Stock,39.0
D,4860.0,2.033357834,In Stock,17.0
C,4996.5,3.082060052,Out of Stock,26.0
C,7058.0,3.082060052,In Stock,25.0
A,1612.0,2.490271483,In Stock,3.0
C,1032.0,3.082060052,In Stock,7.0
B,4618.0,2.009455209,Out of Stock,12.0
C,3645.0,3.082060052,In Stock,40.0
C,2232.0,2.611998099,Out of Stock,25.0
A,9891.0,1.990890377,In Stock,19.0
C,4056.0,3.283151787,Out of Stock,19.0
A,2157.0,3.082060052,In Stock,40.0
C,2233.0,2.88794846,In Stock,39.0
C,6697.0,3.082060052,In Stock,5.0
B,3509.0,3.758170723,In Stock,33.0
C,5432.0,3.658406404,In Stock,13.0
B,6999.0,3.082060052,Out of Stock,33.0
C,623.0,1.889737196,Out of Stock,12.0
C,2900.0,3.082060052,In Stock,19.0
C,5114.0,3.116037412,Out of Stock,20.0
C,3629.0,2.948826429,Out of Stock,47.0
C,8787.0,1.500033671,Out of Stock,49.0
C,7801.0,2.444655357,Out of Stock,21.0
C,5905.0,3.082060052,Out of Stock,31.0
C,6634.0,3.082060052,Out of Stock,15.0
D,629.0,3.082060052,In Stock,2.0
C,1861.0,3.082060052,In Stock,44.0
A,4938.0,2.978483597,In Stock,0.0
C,4996.5,3.082060052,Out of Stock,28.0
C,9223.0,3.082060052,In Stock,18.0
C,1561.0,3.200439197,Out of Stock,0.0
C,1303.0,3.082060052,In Stock,4.0
C,2376.0,3.082060052,Out of Stock,25.0
C,2974.0,4.709057943,In Stock,37.0
C,5019.0,3.082060052,In Stock,46.0
C,4841.0,2.806047932,In Stock,33.0
C,6973.0,3.161062935,Out of Stock,39.0
C,7441.0,3.082060052,In Stock,19.0
C,7471.0,3.082060052,Out of Stock,0.0
C,8608.0,4.235841574,In Stock,35.0
C,5616.0,4.019293644,In Stock,5.0
C,7581.0,1.385883434,In Stock,36.0
C,5061.0,3.082060052,In Stock,42.0
C,5829.0,4.027200719,Out of Stock,0.0
A,9813.0,3.082060052,In Stock,25.0
C,9620.0,3.62842579,Out of Stock,3.0
C,825.0,3.082060052,In Stock,14.0
C,4222.0,4.714844379,In Stock,2.0
C,5474.0,3.082060052,Out of Stock,44.0
C,6980.0,3.082060052,Out of Stock,20.0
C,8653.0,3.082060052,In Stock,27.0
A,7138.0,4.222495917,Out of Stock,25.0
C,9022.0,3.082060052,Out of Stock,33.0
B,4132.0,3.082060052,In Stock,39.0
D,454.0,2.690526408,Out of Stock,32.0
C,8301.0,3.082060052,In Stock,15.0
C,2101.0,3.082060052,In Stock,35.0
C,8317.0,3.082060052,Out of Stock,41.0
C,907.0,3.082060052,Out of Stock,0.0
C,5703.0,3.772279554,In Stock,9.0
C,2852.0,1.834775996,In Stock,3.0
C,8069.0,3.082060052,In Stock,25.0
C,911.0,2.488421943,In Stock,39.0
C,307.0,3.082060052,In Stock,46.0
A,844.0,4.862539785,In Stock,39.0
B,5220.0,3.082060052,In Stock,20.0
C,2674.0,4.741865982,In Stock,25.0
C,3227.0,3.082060052,In Stock,3.0
D,4594.0,3.538718468,In Stock,31.0
C,4683.0,3.082060052,In Stock,40.0
D,1365.0,3.082060052,In Stock,29.0
C,9674.0,3.082060052,Out of Stock,42.0
B,3187.0,3.082060052,In Stock,33.0
C,7954.0,4.511167527,In Stock,2.0
C,5294.0,3.168258002,Out of Stock,38.0
C,719.0,3.082060052,Out of Stock,24.0
C,8483.0,1.737227097,In Stock,25.0
B,138.0,3.082060052,In Stock,21.0
C,1286.0,3.953724457,Out of Stock,15.0
C,6687.0,1.128880385,In Stock,9.0
D,7190.0,3.85765899,Out of Stock,21.0
C,4996.5,3.082060052,In Stock,25.0
D,3427.0,3.082060052,Out of Stock,25.0
B,4711.0,3.829284295,In Stock,33.0
C,5018.0,2.427764183,In Stock,1.0
C,7060.0,3.864908912,In Stock,1.0
D,6011.0,3.082060052,In Stock,25.0
C,4996.5,3.71327697,In Stock,30.0
C,4890.0,3.082060052,Out of Stock,19.0
C,4460.0,3.082060052,In Stock,9.0
C,2310.0,3.082060052,In Stock,35.0
D,5762.0,4.687800452,In Stock,48.0
C,6368.0,3.082060052,Out of Stock,2.0
C,9811.0,3.082060052,In Stock,27.0
C,539.0,3.082060052,Out of Stock,16.0
B,3870.0,4.292567765,Out of Stock,21.0
C,9029.0,3.082060052,In Stock,31.0
C,1432.0,4.478627069,In Stock,32.0
D,6136.0,1.426118422,In Stock,25.0
C,6780.0,2.904438245,In Stock,9.0
C,7002.0,3.082060052,Out of Stock,19.0
C,4996.5,4.724500898,In Stock,9.0
C,6806.0,3.082060052,In Stock,32.0
C,8433.0,3.082060052,Out of Stock,40.0
C,6674.0,2.003900119,In Stock,46.0
A,8284.0,1.316025065,In Stock,34.0
C,627.0,1.794255371,Out of Stock,36.0
C,1476.0,3.082060052,In Stock,1.0
B,5639.0,3.882058261,Out of Stock,14.0
B,7555.0,3.082060052,In Stock,43.0
C,7720.0,1.016004109,In Stock,43.0
C,1857.0,2.876306133,In Stock,14.0
C,2694.0,3.082060052,In Stock,27.0
A,597.0,3.082060052,In Stock,37.0
C,4994.0,4.712620773,In Stock,13.0
C,4663.0,3.082060052,In Stock,32.0
C,9916.0,4.661140347,In Stock,48.0
C,8260.0,1.819081861,In Stock,40.0
C,3757.0,3.806790295,Out of Stock,48.0
C,2300.0,3.082060052,In Stock,25.0
D,5602.0,4.587783752,In Stock,36.0
C,8641.0,3.082060052,Out of Stock,11.0
C,5650.0,2.003756662,In Stock,17.0
C,4392.0,3.082060052,Out of Stock,33.0
C,2079.0,1.503862719,Out of Stock,49.0
B,8740.0,1.757987741,Out of Stock,37.0
D,4961.0,3.082060052,In Stock,44.0
C,9731.0,1.448890741,In Stock,46.0
C,8185.0,2.572348843,In Stock,41.0
C,4167.0,3.082060052,Out of Stock,25.0
C,483.0,3.082060052,Out of Stock,12.0
A,688.0,3.082060052,In Stock,3.0
D,220.0,3.082060052,In Stock,33.0
C,7578.0,3.082060052,Out of Stock,15.0
C,4155.0,3.082060052,In Stock,28.0
A,4431.0,3.082060052,Out of Stock,23.0
C,7386.0,4.240952423,Out of Stock,38.0
C,4996.5,2.308702908,Out of Stock,21.0
C,8911.0,3.082060052,Out of Stock,25.0
C,2287.0,3.138240023,In Stock,7.0
D,8128.0,2.071935101,In Stock,24.0
C,9889.0,1.610955821,In Stock,49.0
C,430.0,1.935137731,In Stock,25.0
A,866.0,3.179805625,In Stock,37.0
C,6445.0,3.082060052,In Stock,17.0
C,7879.0,3.219373584,In Stock,26.0
C,4269.0,2.736506753,In Stock,36.0
B,5140.0,2.447585242,Out of Stock,17.0
D,2792.0,3.594948859,In Stock,24.0
C,4116.0,3.082060052,Out of Stock,40.0
C,7039.0,3.082060052,Out of Stock,21.0
C,660.0,3.734228283,In Stock,25.0
C,9574.0,3.082060052,In Stock,35.0
C,4996.5,3.320700715,Out of Stock,49.0
C,8136.0,2.085696926,In Stock,25.0
D,9895.0,1.941967631,In Stock,25.0
C,147.0,3.337085765,Out of Stock,25.0
A,3693.0,3.082060052,In Stock,5.0
C,1193.0,3.082060052,In Stock,49.0
B,107.0,2.37499499,In Stock,25.0
A,1151.0,4.488094882,In Stock,20.0
D,7682.0,1.977369897,In Stock,23.0
C,5337.0,1.687367201,In Stock,4.0
C,6710.0,3.082060052,In Stock,33.0
C,4996.5,1.938907437,Out of Stock,12.0
C,3318.0,3.082060052,Out of Stock,38.0
C,993.0,3.082060052,Out of Stock,34.0
C,2756.0,3.082060052,In Stock,0.0
C,9565.0,1.564965175,In Stock,11.0
C,6186.0,3.082060052,In Stock,25.0
D,6702.0,3.082060052,In Stock,25.0
A,6258.0,3.082060052,Out of Stock,8.0
C,7678.0,4.201776541,Out of Stock,49.0
A,6001.0,3.082060052,In Stock,47.0
D,5229.0,3.082060052,Out of Stock,37.0
C,533.0,3.082060052,In Stock,25.0
D,266.0,3.082060052,In Stock,30.0
C,5768.0,3.082060052,Out of Stock,17.0
C,6998.0,3.082060052,In Stock,47.0
C,9359.0,3.082060052,In Stock,16.0
C,5375.0,2.39224371,Out of Stock,47.0
C,6759.0,3.082060052,Out of Stock,14.0
C,3274.0,3.082060052,Out of Stock,20.0
C,6645.0,4.088651241,In Stock,25.0
A,8139.0,3.082060052,In Stock,33.0
C,632.0,3.082060052,In Stock,20.0
